"ref_date","user_source","new_user","cancel_user"
"2017-06-28",17,1,0
"2017-06-28",30,4,0
"2017-06-28",43,1,0
"2017-06-28",57,8,0
"2017-06-29",0,0,10
"2017-06-29",1,4,0
"2017-06-29",17,1,0
"2017-06-29",30,9,0
"2017-06-29",43,1,0
"2017-06-29",57,10,0
"2017-06-30",0,4,8
"2017-06-30",1,3,0
"2017-06-30",30,4,0
"2017-06-30",43,1,0
"2017-06-30",57,7,0
"2017-07-01",0,0,7
"2017-07-01",1,2,1
"2017-07-01",57,4,0
"2017-07-02",0,2,8
"2017-07-02",1,3,0
"2017-07-02",17,1,0
"2017-07-02",30,8,1
"2017-07-02",57,9,0
"2017-07-03",0,1,6
"2017-07-03",17,3,0
"2017-07-03",30,3,0
"2017-07-03",57,5,0
"2017-07-04",0,0,8
"2017-07-04",1,7,1
"2017-07-04",17,1,0
"2017-07-04",30,5,0
"2017-07-04",57,5,0
"2017-07-05",0,0,7
"2017-07-05",1,3,0
"2017-07-05",17,2,0
"2017-07-05",30,7,0
"2017-07-05",43,1,0
"2017-07-05",57,3,0
"2017-07-06",0,2,7
"2017-07-06",1,3,0
"2017-07-06",17,3,0
"2017-07-06",30,2,0
"2017-07-06",57,3,0
"2017-07-07",0,0,10
"2017-07-07",1,6,1
"2017-07-07",17,1,0
"2017-07-07",30,5,0
"2017-07-07",43,1,0
"2017-07-07",57,1,0
"2017-07-08",0,0,7
"2017-07-08",1,1,0
"2017-07-08",30,3,0
"2017-07-08",57,4,0
"2017-07-09",0,0,7
"2017-07-09",1,3,0
"2017-07-09",57,4,0
"2017-07-10",0,0,4
"2017-07-10",1,4,0
"2017-07-10",17,3,0
"2017-07-10",30,3,0
"2017-07-10",57,1,0
"2017-07-11",0,1,6
"2017-07-11",1,7,0
"2017-07-11",17,4,0
"2017-07-11",30,1,0
"2017-07-11",57,2,0
"2017-07-12",0,0,6
"2017-07-12",1,6,0
"2017-07-12",17,2,0
"2017-07-12",30,10,3
"2017-07-12",57,3,0
"2017-07-13",0,0,4
"2017-07-13",1,3,0
"2017-07-13",17,2,0
"2017-07-13",30,4,1
"2017-07-13",43,1,0
"2017-07-13",57,3,0
"2017-07-14",0,2,7
"2017-07-14",1,7,0
"2017-07-14",17,3,0
"2017-07-14",30,3,1
"2017-07-14",43,1,0
"2017-07-14",57,2,0
"2017-07-15",0,1,5
"2017-07-15",1,2,0
"2017-07-15",17,2,0
"2017-07-15",57,3,0
"2017-07-16",0,0,9
"2017-07-16",1,1,0
"2017-07-16",17,3,0
"2017-07-16",30,1,0
"2017-07-16",43,1,0
"2017-07-16",57,5,0
"2017-07-17",0,0,7
"2017-07-17",1,3,0
"2017-07-17",17,2,0
"2017-07-17",30,2,0
"2017-07-17",43,1,0
"2017-07-17",57,5,0
"2017-07-18",0,3,9
"2017-07-18",1,6,0
"2017-07-18",17,4,0
"2017-07-18",30,60,4
"2017-07-18",43,2,0
"2017-07-18",57,3,0
"2017-07-19",0,1,7
"2017-07-19",1,4,0
"2017-07-19",17,2,1
"2017-07-19",30,8,0
"2017-07-19",43,1,0
"2017-07-19",57,7,0
"2017-07-20",0,2,9
"2017-07-20",1,3,0
"2017-07-20",30,12,3
"2017-07-20",43,2,0
"2017-07-20",57,8,0
"2017-07-21",0,2,6
"2017-07-21",1,4,1
"2017-07-21",17,2,0
"2017-07-21",30,16,0
"2017-07-21",43,1,0
"2017-07-21",57,5,0
"2017-07-22",0,1,5
"2017-07-22",1,1,0
"2017-07-22",30,1,0
"2017-07-22",57,10,0
"2017-07-23",0,0,11
"2017-07-23",1,3,0
"2017-07-23",30,2,0
"2017-07-23",57,8,0
"2017-07-24",0,1,9
"2017-07-24",1,5,0
"2017-07-24",17,4,0
"2017-07-24",30,1,0
"2017-07-24",57,7,0
"2017-07-25",0,1,3
"2017-07-25",1,3,0
"2017-07-25",17,1,0
"2017-07-25",30,4,1
"2017-07-25",43,1,0
"2017-07-25",57,4,0
"2017-07-26",0,0,12
"2017-07-26",1,2,0
"2017-07-26",17,2,0
"2017-07-26",30,4,0
"2017-07-26",57,5,0
"2017-07-27",0,0,7
"2017-07-27",1,2,0
"2017-07-27",17,2,0
"2017-07-27",30,4,0
"2017-07-27",57,2,0
"2017-07-28",0,2,6
"2017-07-28",1,1,0
"2017-07-28",30,2,0
"2017-07-28",57,6,0
"2017-07-29",0,0,11
"2017-07-29",1,3,1
"2017-07-29",17,2,0
"2017-07-29",30,1,0
"2017-07-29",43,1,0
"2017-07-29",57,3,0
"2017-07-30",0,1,7
"2017-07-30",1,6,1
"2017-07-30",17,2,0
"2017-07-30",30,3,0
"2017-07-31",0,0,7
"2017-07-31",17,2,0
"2017-07-31",30,7,0
"2017-07-31",57,6,0
"2017-08-01",0,1,10
"2017-08-01",1,1,0
"2017-08-01",17,2,0
"2017-08-01",30,3,0
"2017-08-01",57,1,0
"2017-08-02",0,0,6
"2017-08-02",1,5,0
"2017-08-02",17,6,0
"2017-08-02",30,5,0
"2017-08-02",57,5,0
"2017-08-03",0,1,7
"2017-08-03",1,1,0
"2017-08-03",30,4,0
"2017-08-03",57,3,0
"2017-08-04",0,1,5
"2017-08-04",1,2,0
"2017-08-04",17,2,0
"2017-08-04",30,4,0
"2017-08-04",43,1,0
"2017-08-04",57,2,0
"2017-08-05",0,0,5
"2017-08-05",1,3,0
"2017-08-05",30,4,0
"2017-08-05",57,7,0
"2017-08-06",0,0,2
"2017-08-06",1,2,0
"2017-08-06",17,2,0
"2017-08-06",30,7,0
"2017-08-06",57,8,0
"2017-08-07",0,7,8
"2017-08-07",1,5,0
"2017-08-07",17,3,0
"2017-08-07",30,6,0
"2017-08-07",57,4,0
"2017-08-08",0,2,9
"2017-08-08",1,5,1
"2017-08-08",17,8,1
"2017-08-08",30,4,0
"2017-08-08",43,1,0
"2017-08-08",57,4,0
"2017-08-09",0,0,2
"2017-08-09",1,3,0
"2017-08-09",17,4,0
"2017-08-09",30,4,0
"2017-08-09",43,1,0
"2017-08-09",57,5,0
"2017-08-10",0,0,8
"2017-08-10",1,3,0
"2017-08-10",30,3,0
"2017-08-10",43,1,0
"2017-08-10",57,5,0
"2017-08-11",0,2,7
"2017-08-11",17,3,0
"2017-08-11",30,5,1
"2017-08-11",57,4,1
"2017-08-12",0,0,11
"2017-08-12",1,1,0
"2017-08-12",30,5,0
"2017-08-12",43,2,0
"2017-08-12",57,7,0
"2017-08-13",0,0,9
"2017-08-13",30,2,0
"2017-08-13",57,1,0
"2017-08-14",0,0,13
"2017-08-14",1,2,1
"2017-08-14",17,5,0
"2017-08-14",30,4,1
"2017-08-14",57,4,1
"2017-08-15",0,0,8
"2017-08-15",1,4,1
"2017-08-15",17,1,0
"2017-08-15",30,7,0
"2017-08-15",57,6,0
"2017-08-16",0,1,9
"2017-08-16",1,3,0
"2017-08-16",17,4,0
"2017-08-16",30,7,2
"2017-08-16",57,8,0
"2017-08-17",0,0,5
"2017-08-17",1,1,0
"2017-08-17",17,4,0
"2017-08-17",30,6,0
"2017-08-17",57,4,0
"2017-08-18",0,0,5
"2017-08-18",1,6,0
"2017-08-18",17,1,0
"2017-08-18",30,8,0
"2017-08-18",43,1,0
"2017-08-18",57,6,0
"2017-08-19",0,0,7
"2017-08-19",1,3,1
"2017-08-19",17,1,0
"2017-08-19",30,3,1
"2017-08-19",57,6,2
"2017-08-20",0,22,6
"2017-08-20",30,2,0
"2017-08-20",57,3,0
"2017-08-21",0,4,3
"2017-08-21",1,93,1
"2017-08-21",17,149,5
"2017-08-21",30,240,3
"2017-08-21",43,5,1
"2017-08-21",57,16,1
"2017-08-22",0,102,15
"2017-08-22",1,2,0
"2017-08-22",17,8,0
"2017-08-22",30,10,4
"2017-08-22",43,1,0
"2017-08-22",57,6,0
"2017-08-23",0,2,115
"2017-08-23",1,105,0
"2017-08-23",17,142,23
"2017-08-23",30,244,12
"2017-08-23",43,3,0
"2017-08-23",57,5,0
"2017-08-24",0,2,51
"2017-08-24",1,6,1
"2017-08-24",17,39,0
"2017-08-24",30,127,2
"2017-08-24",57,4,0
"2017-08-25",0,1,38
"2017-08-25",1,1,0
"2017-08-25",17,2,0
"2017-08-25",30,3,0
"2017-08-25",57,2,0
"2017-08-26",0,0,33
"2017-08-26",30,2,0
"2017-08-26",57,4,0
"2017-08-27",0,25,18
"2017-08-27",1,156,0
"2017-08-27",30,88,0
"2017-08-27",57,10,0
"2017-08-28",0,0,17
"2017-08-28",1,3,0
"2017-08-28",17,2,0
"2017-08-28",30,4,0
"2017-08-28",57,1,0
"2017-08-29",0,2,27
"2017-08-29",1,3,1
"2017-08-29",30,5,0
"2017-08-29",57,8,0
"2017-08-30",0,0,27
"2017-08-30",1,1,0
"2017-08-30",17,2,0
"2017-08-30",30,5,0
"2017-08-30",43,1,0
"2017-08-30",57,2,0
"2017-08-31",0,2,20
"2017-08-31",1,2,0
"2017-08-31",30,2,0
"2017-08-31",57,9,0
"2017-09-01",0,13,13
"2017-09-01",1,14,0
"2017-09-01",17,1,0
"2017-09-01",30,164,0
"2017-09-01",43,1,0
"2017-09-01",57,2,0
"2017-09-02",0,0,25
"2017-09-02",1,1,0
"2017-09-02",17,1,0
"2017-09-02",30,3,0
"2017-09-02",43,2,0
"2017-09-02",57,1,0
"2017-09-03",0,1,20
"2017-09-03",17,1,0
"2017-09-03",30,2,0
"2017-09-03",57,1,0
"2017-09-04",0,0,15
"2017-09-04",1,2,0
"2017-09-04",17,1,0
"2017-09-04",30,4,0
"2017-09-04",43,2,0
"2017-09-04",57,4,0
"2017-09-05",0,5,18
"2017-09-05",1,11,0
"2017-09-05",17,6,0
"2017-09-05",30,144,0
"2017-09-05",43,2,0
"2017-09-05",57,15,0
"2017-09-06",0,0,23
"2017-09-06",1,3,0
"2017-09-06",17,9,0
"2017-09-06",30,10,0
"2017-09-06",43,2,0
"2017-09-06",57,23,0
"2017-09-07",0,0,13
"2017-09-07",1,9,0
"2017-09-07",17,1,0
"2017-09-07",30,7,0
"2017-09-07",43,2,0
"2017-09-07",57,13,0
"2017-09-08",0,0,12
"2017-09-08",1,3,0
"2017-09-08",17,3,0
"2017-09-08",30,4,0
"2017-09-08",57,6,1
"2017-09-09",0,0,14
"2017-09-09",1,3,0
"2017-09-09",30,3,0
"2017-09-09",57,5,0
"2017-09-10",0,0,15
"2017-09-10",1,1,0
"2017-09-10",17,1,0
"2017-09-10",30,3,0
"2017-09-11",0,0,15
"2017-09-11",1,4,0
"2017-09-11",30,4,0
"2017-09-11",43,1,0
"2017-09-11",57,2,0
"2017-09-12",0,1,10
"2017-09-12",1,2,0
"2017-09-12",17,1,0
"2017-09-12",30,3,0
"2017-09-12",43,1,0
"2017-09-12",57,12,0
"2017-09-13",0,4,19
"2017-09-13",1,12,0
"2017-09-13",17,5,0
"2017-09-13",30,111,1
"2017-09-13",43,2,0
"2017-09-13",57,5,0
"2017-09-14",0,1,15
"2017-09-14",1,1,0
"2017-09-14",17,1,0
"2017-09-14",30,6,0
"2017-09-14",43,1,0
"2017-09-14",57,3,0
"2017-09-15",0,0,11
"2017-09-15",1,1,0
"2017-09-15",30,3,0
"2017-09-15",57,5,0
"2017-09-16",0,0,10
"2017-09-16",30,5,0
"2017-09-16",43,2,0
"2017-09-16",57,3,0
"2017-09-17",0,5,7
"2017-09-17",1,1,0
"2017-09-17",30,7,0
"2017-09-17",43,1,0
"2017-09-17",57,2,0
"2017-09-18",0,2,19
"2017-09-18",1,4,1
"2017-09-18",17,1,0
"2017-09-18",30,3,0
"2017-09-18",57,1,0
"2017-09-19",0,0,13
"2017-09-19",1,1,0
"2017-09-19",30,6,0
"2017-09-19",57,13,0
"2017-09-20",0,0,5
"2017-09-20",1,1,0
"2017-09-20",17,1,0
"2017-09-20",30,5,0
"2017-09-20",43,4,0
"2017-09-20",57,17,0
"2017-09-21",0,0,9
"2017-09-21",1,1,0
"2017-09-21",17,2,0
"2017-09-21",30,6,0
"2017-09-21",43,1,0
"2017-09-21",57,4,0
"2017-09-22",0,1,10
"2017-09-22",1,4,0
"2017-09-22",17,5,0
"2017-09-22",30,5,0
"2017-09-23",0,1,8
"2017-09-23",17,4,0
"2017-09-23",30,5,0
"2017-09-23",43,1,0
"2017-09-23",57,2,0
"2017-09-24",0,0,8
"2017-09-24",1,2,0
"2017-09-24",17,1,0
"2017-09-24",30,5,1
"2017-09-24",57,1,0
"2017-09-25",0,1,5
"2017-09-25",17,4,0
"2017-09-25",30,4,0
"2017-09-25",57,6,0
"2017-09-26",0,1,12
"2017-09-26",17,2,0
"2017-09-26",30,9,0
"2017-09-26",43,1,0
"2017-09-26",57,14,0
"2017-09-27",0,2,7
"2017-09-27",1,1,0
"2017-09-27",17,4,0
"2017-09-27",30,5,0
"2017-09-27",57,7,0
"2017-09-28",0,1,9
"2017-09-28",1,3,0
"2017-09-28",17,4,0
"2017-09-28",30,5,0
"2017-09-28",43,1,0
"2017-09-28",57,3,0
"2017-09-29",0,0,13
"2017-09-29",17,1,0
"2017-09-29",30,6,0
"2017-09-29",43,1,0
"2017-09-29",57,4,0
"2017-09-30",0,0,3
"2017-09-30",1,2,0
"2017-09-30",30,3,1
"2017-09-30",43,1,0
"2017-09-30",57,2,0
"2017-10-01",0,0,9
"2017-10-01",1,2,0
"2017-10-01",30,1,0
"2017-10-01",43,1,0
"2017-10-01",57,2,0
"2017-10-02",0,0,3
"2017-10-02",1,1,0
"2017-10-03",0,1,1
"2017-10-03",1,1,0
"2017-10-04",0,0,4
"2017-10-04",30,1,0
"2017-10-05",0,0,5
"2017-10-05",17,2,0
"2017-10-05",57,1,0
"2017-10-06",0,1,4
"2017-10-06",1,3,0
"2017-10-07",0,0,8
"2017-10-07",57,3,0
"2017-10-08",0,2,3
"2017-10-08",17,2,0
"2017-10-08",30,2,0
"2017-10-09",0,0,11
"2017-10-09",1,2,0
"2017-10-09",30,2,0
"2017-10-09",57,6,0
"2017-10-10",0,0,8
"2017-10-10",1,2,0
"2017-10-10",17,3,0
"2017-10-10",30,3,1
"2017-10-10",57,5,0
"2017-10-11",0,3,5
"2017-10-11",1,1,0
"2017-10-11",17,2,0
"2017-10-11",30,16,0
"2017-10-11",57,9,1
"2017-10-12",0,2,15
"2017-10-12",1,2,0
"2017-10-12",17,1,0
"2017-10-12",30,14,0
"2017-10-12",43,3,0
"2017-10-12",57,14,0
"2017-10-13",0,1,9
"2017-10-13",1,2,0
"2017-10-13",17,1,0
"2017-10-13",30,6,0
"2017-10-13",43,1,0
"2017-10-13",57,6,0
"2017-10-14",0,0,7
"2017-10-14",1,1,0
"2017-10-14",30,1,0
"2017-10-14",57,3,0
"2017-10-15",0,0,4
"2017-10-15",17,1,0
"2017-10-15",30,1,0
"2017-10-15",57,2,0
"2017-10-16",0,1,4
"2017-10-16",1,3,0
"2017-10-16",17,3,0
"2017-10-16",30,7,0
"2017-10-16",57,8,0
"2017-10-17",0,0,13
"2017-10-17",1,3,0
"2017-10-17",17,1,0
"2017-10-17",30,3,0
"2017-10-17",43,1,0
"2017-10-17",57,2,0
"2017-10-18",0,4,7
"2017-10-18",1,2,0
"2017-10-18",17,1,0
"2017-10-18",30,8,1
"2017-10-18",43,1,0
"2017-10-18",57,11,0
"2017-10-19",0,2,10
"2017-10-19",1,9,0
"2017-10-19",17,4,0
"2017-10-19",30,3,0
"2017-10-19",57,5,0
"2017-10-20",0,2,6
"2017-10-20",1,1,0
"2017-10-20",17,3,0
"2017-10-20",30,1,0
"2017-10-20",43,1,0
"2017-10-20",57,4,0
"2017-10-21",0,1,5
"2017-10-21",17,1,0
"2017-10-21",30,1,0
"2017-10-21",57,3,1
"2017-10-22",0,0,8
"2017-10-22",30,4,0
"2017-10-22",57,4,0
"2017-10-23",0,0,9
"2017-10-23",1,2,0
"2017-10-23",17,1,0
"2017-10-23",30,5,1
"2017-10-23",43,1,0
"2017-10-23",57,3,0
"2017-10-24",0,0,6
"2017-10-24",1,1,0
"2017-10-24",30,4,1
"2017-10-24",43,1,0
"2017-10-24",57,6,1
"2017-10-25",0,1,9
"2017-10-25",1,1,0
"2017-10-25",17,1,0
"2017-10-25",30,4,0
"2017-10-25",57,5,0
"2017-10-26",0,2,6
"2017-10-26",1,3,0
"2017-10-26",17,3,0
"2017-10-26",30,2,0
"2017-10-26",57,4,0
"2017-10-27",0,0,2
"2017-10-27",1,1,0
"2017-10-27",17,3,0
"2017-10-27",30,6,0
"2017-10-27",57,5,0
"2017-10-28",0,1,6
"2017-10-28",30,7,0
"2017-10-28",57,5,0
"2017-10-29",0,1,5
"2017-10-29",17,1,0
"2017-10-29",30,6,0
"2017-10-29",57,9,0
"2017-10-30",0,0,5
"2017-10-30",1,2,0
"2017-10-30",17,4,0
"2017-10-30",30,2,0
"2017-10-30",57,1,0
"2017-10-31",0,2,5
"2017-10-31",1,1,0
"2017-10-31",17,7,0
"2017-10-31",30,5,0
"2017-10-31",57,2,0
"2017-11-01",0,0,11
"2017-11-01",1,1,0
"2017-11-01",17,1,0
"2017-11-01",30,6,1
"2017-11-01",57,5,0
"2017-11-02",0,1,9
"2017-11-02",1,1,0
"2017-11-02",17,3,0
"2017-11-02",30,6,1
"2017-11-02",43,2,0
"2017-11-02",57,13,1
"2017-11-03",0,1,5
"2017-11-03",1,1,0
"2017-11-03",30,3,0
"2017-11-03",43,1,0
"2017-11-03",57,2,0
"2017-11-04",0,0,10
"2017-11-04",1,2,0
"2017-11-04",30,2,0
"2017-11-05",0,1,6
"2017-11-05",30,2,0
"2017-11-05",57,3,0
"2017-11-06",0,0,6
"2017-11-06",1,2,0
"2017-11-06",17,2,0
"2017-11-06",30,10,0
"2017-11-06",43,1,0
"2017-11-06",57,2,0
"2017-11-07",0,0,8
"2017-11-07",1,1,0
"2017-11-07",17,3,0
"2017-11-07",30,11,1
"2017-11-07",57,4,0
"2017-11-08",0,1,3
"2017-11-08",1,9,1
"2017-11-08",17,3,0
"2017-11-08",30,3,0
"2017-11-08",43,1,0
"2017-11-09",0,0,6
"2017-11-09",1,5,2
"2017-11-09",30,6,0
"2017-11-09",57,4,0
"2017-11-10",0,1,5
"2017-11-10",30,5,0
"2017-11-10",57,4,0
"2017-11-11",0,0,3
"2017-11-11",30,4,1
"2017-11-11",43,1,0
"2017-11-11",57,2,0
"2017-11-12",0,3,7
"2017-11-12",1,3,0
"2017-11-12",17,2,0
"2017-11-12",30,4,0
"2017-11-12",43,1,0
"2017-11-12",57,12,0
"2017-11-13",0,1,4
"2017-11-13",1,3,0
"2017-11-13",17,2,0
"2017-11-13",30,4,0
"2017-11-13",57,11,0
"2017-11-14",0,0,6
"2017-11-14",1,1,0
"2017-11-14",17,1,0
"2017-11-14",30,3,1
"2017-11-14",57,7,0
"2017-11-15",0,1,5
"2017-11-15",1,3,1
"2017-11-15",17,2,0
"2017-11-15",30,10,0
"2017-11-15",57,10,1
"2017-11-16",0,1,4
"2017-11-16",17,3,0
"2017-11-16",30,9,1
"2017-11-16",57,4,0
"2017-11-17",0,0,6
"2017-11-17",1,1,0
"2017-11-17",17,2,0
"2017-11-17",30,3,0
"2017-11-17",57,1,0
"2017-11-18",0,0,8
"2017-11-18",1,1,1
"2017-11-18",17,2,0
"2017-11-18",30,2,0
"2017-11-18",57,3,0
"2017-11-19",0,3,7
"2017-11-19",1,2,0
"2017-11-19",30,4,0
"2017-11-19",57,4,0
"2017-11-20",0,0,6
"2017-11-20",1,2,2
"2017-11-20",17,4,0
"2017-11-20",30,6,0
"2017-11-20",43,1,0
"2017-11-20",57,6,0
"2017-11-21",0,2,4
"2017-11-21",1,1,0
"2017-11-21",17,2,0
"2017-11-21",30,6,0
"2017-11-21",57,2,0
"2017-11-22",0,2,7
"2017-11-22",1,5,0
"2017-11-22",17,3,0
"2017-11-22",30,17,1
"2017-11-22",57,6,0
"2017-11-23",0,0,5
"2017-11-23",1,2,0
"2017-11-23",30,28,1
"2017-11-23",57,1,0
"2017-11-24",0,0,5
"2017-11-24",1,2,1
"2017-11-24",17,1,0
"2017-11-24",30,8,0
"2017-11-24",57,2,0
"2017-11-25",0,2,4
"2017-11-25",1,4,0
"2017-11-25",30,2,0
"2017-11-25",43,1,0
"2017-11-25",57,6,0
"2017-11-26",0,3,8
"2017-11-26",1,1,0
"2017-11-26",17,1,0
"2017-11-26",30,5,0
"2017-11-26",57,1,0
"2017-11-27",0,4,4
"2017-11-27",1,2,0
"2017-11-27",30,12,0
"2017-11-27",57,13,0
"2017-11-28",0,0,9
"2017-11-28",1,3,0
"2017-11-28",17,2,0
"2017-11-28",30,13,0
"2017-11-28",57,7,0
"2017-11-29",0,1,3
"2017-11-29",1,1,0
"2017-11-29",17,3,0
"2017-11-29",30,15,0
"2017-11-29",43,2,0
"2017-11-29",57,10,0
"2017-11-30",0,0,11
"2017-11-30",1,4,0
"2017-11-30",30,3,0
"2017-11-30",57,6,0
"2017-12-01",0,0,2
"2017-12-01",1,3,0
"2017-12-01",17,3,0
"2017-12-01",30,7,0
"2017-12-01",57,5,0
"2017-12-02",0,1,3
"2017-12-02",1,1,1
"2017-12-02",30,9,0
"2017-12-02",43,1,0
"2017-12-02",57,5,0
"2017-12-03",0,0,4
"2017-12-03",1,3,1
"2017-12-03",30,7,0
"2017-12-03",43,1,0
"2017-12-03",57,2,0
"2017-12-04",0,2,6
"2017-12-04",1,3,0
"2017-12-04",17,2,0
"2017-12-04",30,8,0
"2017-12-04",57,7,1
"2017-12-05",0,0,3
"2017-12-05",1,1,0
"2017-12-05",17,1,0
"2017-12-05",30,7,0
"2017-12-05",43,1,0
"2017-12-05",57,12,0
"2017-12-06",0,0,6
"2017-12-06",1,5,0
"2017-12-06",30,6,0
"2017-12-06",57,12,0
"2017-12-07",0,2,5
"2017-12-07",1,2,0
"2017-12-07",30,4,0
"2017-12-07",57,9,0
"2017-12-08",0,0,6
"2017-12-08",1,1,0
"2017-12-08",17,2,0
"2017-12-08",30,11,0
"2017-12-08",57,4,0
"2017-12-09",0,1,9
"2017-12-09",1,1,0
"2017-12-09",30,3,0
"2017-12-09",57,7,0
"2017-12-10",0,1,8
"2017-12-10",17,1,0
"2017-12-10",30,6,0
"2017-12-10",57,5,0
"2017-12-11",0,2,4
"2017-12-11",1,3,0
"2017-12-11",30,8,0
"2017-12-11",57,4,0
"2017-12-12",0,1,1
"2017-12-12",1,2,0
"2017-12-12",17,1,0
"2017-12-12",30,12,0
"2017-12-12",57,8,1
"2017-12-13",0,0,4
"2017-12-13",1,3,1
"2017-12-13",17,1,0
"2017-12-13",30,15,1
"2017-12-13",57,5,0
"2017-12-14",0,0,5
"2017-12-14",1,2,0
"2017-12-14",17,1,0
"2017-12-14",30,10,1
"2017-12-14",57,5,0
"2017-12-15",0,1,4
"2017-12-15",1,3,0
"2017-12-15",17,1,0
"2017-12-15",30,11,0
"2017-12-15",57,6,0
"2017-12-16",0,0,7
"2017-12-16",30,2,0
"2017-12-16",57,3,0
"2017-12-17",0,2,7
"2017-12-17",1,2,0
"2017-12-17",30,4,0
"2017-12-17",57,8,0
"2017-12-18",0,6,5
"2017-12-18",1,4,0
"2017-12-18",17,1,0
"2017-12-18",30,8,0
"2017-12-18",57,9,0
"2017-12-19",0,0,7
"2017-12-19",1,2,0
"2017-12-19",17,4,0
"2017-12-19",30,4,0
"2017-12-19",57,9,0
"2017-12-20",0,0,3
"2017-12-20",1,5,1
"2017-12-20",17,1,0
"2017-12-20",30,9,2
"2017-12-20",57,3,0
"2017-12-21",0,8,2
"2017-12-21",1,1,0
"2017-12-21",17,1,0
"2017-12-21",30,5,0
"2017-12-21",43,1,0
"2017-12-21",57,8,0
"2017-12-22",0,1,6
"2017-12-22",1,1,0
"2017-12-22",17,2,0
"2017-12-22",57,1,0
"2017-12-23",0,1,2
"2017-12-23",1,2,0
"2017-12-23",17,1,0
"2017-12-23",30,7,0
"2017-12-23",57,7,0
"2017-12-24",0,1,3
"2017-12-24",17,2,1
"2017-12-24",30,4,0
"2017-12-24",43,1,0
"2017-12-24",57,2,0
"2017-12-25",0,0,3
"2017-12-25",1,2,0
"2017-12-25",30,4,0
"2017-12-25",43,1,0
"2017-12-25",57,5,0
"2017-12-26",0,3,3
"2017-12-26",1,3,0
"2017-12-26",17,3,0
"2017-12-26",30,11,0
"2017-12-26",57,3,0
"2017-12-27",0,2,5
"2017-12-27",1,6,1
"2017-12-27",30,10,0
"2017-12-27",43,1,0
"2017-12-27",57,7,0
"2017-12-28",0,1,7
"2017-12-28",1,1,0
"2017-12-28",17,1,0
"2017-12-28",30,6,0
"2017-12-28",57,8,0
"2017-12-29",0,3,3
"2017-12-29",30,7,0
"2017-12-29",43,1,0
"2017-12-29",57,6,0
"2017-12-30",0,1,4
"2017-12-30",1,1,0
"2017-12-30",17,2,0
"2017-12-30",30,4,0
"2017-12-30",43,1,0
"2017-12-30",57,5,0
"2017-12-31",0,0,2
"2017-12-31",1,1,1
"2017-12-31",17,1,0
"2017-12-31",30,2,0
"2017-12-31",43,1,0
"2018-01-01",0,0,5
"2018-01-01",17,1,0
"2018-01-01",30,7,0
"2018-01-01",57,2,0
"2018-01-02",0,0,6
"2018-01-02",1,4,1
"2018-01-02",17,1,0
"2018-01-02",30,8,0
"2018-01-02",57,5,0
"2018-01-03",0,1,4
"2018-01-03",1,1,0
"2018-01-03",17,2,0
"2018-01-03",30,10,1
"2018-01-03",57,12,1
"2018-01-04",0,1,6
"2018-01-04",30,4,0
"2018-01-04",57,6,1
"2018-01-05",0,0,9
"2018-01-05",1,6,0
"2018-01-05",30,2,0
"2018-01-05",57,1,0
"2018-01-06",0,3,1
"2018-01-06",30,1,0
"2018-01-06",57,3,0
"2018-01-07",0,2,3
"2018-01-07",1,3,0
"2018-01-07",30,10,1
"2018-01-07",43,3,0
"2018-01-07",57,22,0
"2018-01-08",0,2,3
"2018-01-08",30,7,1
"2018-01-08",43,1,0
"2018-01-08",57,10,0
"2018-01-09",0,1,7
"2018-01-09",1,3,0
"2018-01-09",17,2,0
"2018-01-09",30,5,0
"2018-01-09",57,7,0
"2018-01-10",0,0,3
"2018-01-10",1,1,0
"2018-01-10",17,2,0
"2018-01-10",30,3,0
"2018-01-10",43,1,0
"2018-01-10",57,5,0
"2018-01-11",0,1,12
"2018-01-11",1,4,1
"2018-01-11",17,1,0
"2018-01-11",30,6,0
"2018-01-11",43,1,0
"2018-01-11",57,12,1
"2018-01-12",0,0,8
"2018-01-12",30,5,1
"2018-01-12",57,7,0
"2018-01-13",0,1,2
"2018-01-13",1,1,0
"2018-01-13",17,1,0
"2018-01-13",30,6,0
"2018-01-13",43,1,0
"2018-01-13",57,25,0
"2018-01-14",0,3,6
"2018-01-14",1,6,1
"2018-01-14",17,2,0
"2018-01-14",30,3,0
"2018-01-14",57,7,0
"2018-01-15",0,1,6
"2018-01-15",1,3,0
"2018-01-15",17,2,0
"2018-01-15",30,4,0
"2018-01-15",57,4,0
"2018-01-16",0,1,9
"2018-01-16",1,1,0
"2018-01-16",17,5,0
"2018-01-16",30,2,0
"2018-01-16",57,4,0
"2018-01-17",0,0,2
"2018-01-17",1,1,0
"2018-01-17",30,2,1
"2018-01-17",57,5,0
"2018-01-18",0,0,6
"2018-01-18",1,2,0
"2018-01-18",17,1,0
"2018-01-18",30,1,0
"2018-01-18",43,1,0
"2018-01-18",57,8,0
"2018-01-19",0,1,7
"2018-01-19",1,2,1
"2018-01-19",17,1,0
"2018-01-19",30,4,0
"2018-01-19",57,11,0
"2018-01-20",0,0,5
"2018-01-20",17,1,0
"2018-01-20",43,3,0
"2018-01-20",57,8,0
"2018-01-21",0,1,3
"2018-01-21",1,2,0
"2018-01-21",17,1,0
"2018-01-21",57,4,0
"2018-01-22",0,1,7
"2018-01-22",1,1,0
"2018-01-22",17,6,0
"2018-01-22",30,1,0
