"ref_date","user_source","share_scene","share_count","share_user"
"2019-10-06",0,2,4,4
"2019-10-06",0,5,1,1
"2019-10-07",0,1,12,12
"2019-10-07",0,2,8,8
"2019-10-07",0,5,1,1
"2019-10-08",0,1,36,20
"2019-10-08",0,2,8,7
"2019-10-08",0,5,1,1
"2019-10-09",0,1,65,50
"2019-10-09",0,2,12,11
"2019-10-09",0,5,4,4
"2019-10-10",0,1,44,32
"2019-10-10",0,2,10,10
"2019-10-10",0,5,4,4
"2019-10-11",0,1,38,30
"2019-10-11",0,2,17,17
"2019-10-11",0,5,3,3
"2019-10-12",0,1,24,19
"2019-10-12",0,2,11,10
"2019-10-12",0,5,2,2
"2019-10-13",0,1,15,14
"2019-10-13",0,2,13,10
"2019-10-14",0,1,25,16
"2019-10-14",0,2,9,9
"2019-10-15",0,1,18,10
"2019-10-15",0,2,1,1
"2019-10-16",0,1,14,10
"2019-10-16",0,2,3,3
"2019-10-17",0,1,20,16
"2019-10-17",0,2,10,8
"2019-10-18",0,1,38,19
"2019-10-18",0,2,14,13
"2019-10-18",0,5,1,1
"2019-10-19",0,1,40,33
"2019-10-19",0,2,10,9
"2019-10-19",0,5,2,2
"2019-10-20",0,1,36,30
"2019-10-20",0,2,21,19
"2019-10-21",0,1,46,36
"2019-10-21",0,2,23,20
"2019-10-21",0,5,1,1
"2019-10-22",0,1,23,15
"2019-10-22",0,2,1,1
"2019-10-22",0,5,1,1
"2019-10-23",0,1,31,24
"2019-10-23",0,2,2,2
"2019-10-24",0,1,39,23
"2019-10-24",0,2,6,6
"2019-10-25",0,1,45,33
"2019-10-25",0,2,11,10
"2019-10-26",0,1,36,32
"2019-10-26",0,2,7,6
"2019-10-26",0,5,3,3
"2019-10-27",0,1,30,27
"2019-10-27",0,2,17,16
"2019-10-27",0,5,2,2
"2019-10-28",0,1,28,22
"2019-10-28",0,2,6,6
"2019-10-28",0,5,2,1
"2019-10-29",0,1,19,16
"2019-10-29",0,2,7,5
"2019-10-30",0,1,17,13
"2019-10-30",0,2,2,2
"2019-10-30",0,5,1,1
"2019-10-31",0,1,17,13
"2019-10-31",0,2,5,5
"2019-10-31",0,5,1,1
"2019-11-01",0,1,16,11
"2019-11-01",0,2,5,4
"2019-11-02",0,1,14,14
"2019-11-02",0,2,13,12
"2019-11-03",0,1,50,41
"2019-11-03",0,2,15,15
"2019-11-03",0,5,1,1
"2019-11-04",0,1,40,31
"2019-11-04",0,2,7,7
"2019-11-04",0,5,2,2
"2019-11-05",0,1,31,27
"2019-11-05",0,2,15,12
"2019-11-05",0,5,1,1
"2019-11-06",0,1,39,30
"2019-11-06",0,2,10,9
"2019-11-06",0,5,1,1
"2019-11-07",0,1,6,5
"2019-11-07",0,2,2,2
"2019-11-07",0,5,1,1
"2019-11-08",0,1,27,17
"2019-11-08",0,2,12,12
"2019-11-08",0,5,1,1
"2019-11-09",0,1,13,12
"2019-11-09",0,2,8,7
"2019-11-09",0,5,1,1
"2019-11-10",0,1,47,40
"2019-11-10",0,2,21,19
"2019-11-11",0,1,40,28
"2019-11-11",0,2,4,3
"2019-11-12",0,1,17,13
"2019-11-12",0,2,8,8
"2019-11-13",0,1,22,19
"2019-11-13",0,2,9,9
"2019-11-14",0,1,33,21
"2019-11-14",0,2,15,12
"2019-11-14",0,5,2,2
"2019-11-15",0,1,38,29
"2019-11-15",0,2,3,3
"2019-11-15",0,5,4,3
"2019-11-16",0,1,81,68
"2019-11-16",0,2,19,19
"2019-11-16",0,5,1,1
"2019-11-17",0,1,41,32
"2019-11-17",0,2,12,12
"2019-11-17",0,5,1,1
"2019-11-18",0,1,26,21
"2019-11-18",0,2,6,6
"2019-11-19",0,1,29,25
"2019-11-19",0,2,6,6
"2019-11-19",0,5,2,2
"2019-11-20",0,1,24,18
"2019-11-20",0,2,10,10
"2019-11-21",0,1,22,20
"2019-11-21",0,2,3,3
"2019-11-21",0,5,1,1
"2019-11-22",0,1,17,12
"2019-11-22",0,2,14,12
"2019-11-23",0,1,37,34
"2019-11-23",0,2,29,28
"2019-11-23",0,5,2,2
"2019-11-24",0,1,64,55
"2019-11-24",0,2,17,16
"2019-11-24",0,5,2,2
"2019-11-25",0,1,37,32
"2019-11-25",0,2,8,8
"2019-11-25",0,5,2,1
"2019-11-26",0,1,31,24
"2019-11-26",0,2,4,4
"2019-11-26",0,5,1,1
"2019-11-27",0,1,27,22
"2019-11-27",0,2,6,6
"2019-11-28",0,1,40,31
"2019-11-28",0,2,15,14
"2019-11-28",0,5,2,2
"2019-11-29",0,1,22,14
"2019-11-29",0,2,4,4
"2019-11-29",0,5,2,2
"2019-11-30",0,1,32,25
"2019-11-30",0,2,11,10
"2019-11-30",0,5,1,1
"2019-12-01",0,1,5,5
"2019-12-01",0,2,1,1
"2019-12-02",0,1,36,32
"2019-12-02",0,2,22,21
"2019-12-03",0,1,25,21
"2019-12-03",0,2,17,16
"2019-12-03",0,5,2,1
"2019-12-04",0,1,21,20
"2019-12-04",0,2,23,22
"2019-12-04",0,5,1,1
"2019-12-05",0,1,27,24
"2019-12-05",0,2,21,20
"2019-12-05",0,5,2,2
"2019-12-06",0,1,28,21
"2019-12-06",0,2,18,16
"2019-12-07",0,1,4,4
"2019-12-07",0,2,14,13
"2019-12-08",0,1,18,16
"2019-12-08",0,2,5,5
"2019-12-09",0,1,23,19
"2019-12-09",0,2,25,22
"2019-12-10",0,1,20,16
"2019-12-10",0,2,11,11
"2019-12-10",0,5,1,1
"2019-12-11",0,1,18,17
"2019-12-11",0,2,5,5
"2019-12-11",0,5,1,1
